id,text,text_with_markers,relation_label,relation_type,entity1_text,entity2_text,label_id,num_tokens
3450,Thousands of drummers and dancers perform in the streets of Kandy accompanied by a parade of ornamented elephants.,Thousands of drummers and dancers perform in the streets of Kandy accompanied by a [E1]parade[/E1] of ornamented [E2]elephants[/E2].,"Member-Collection(e2,e1)",Member-Collection,parade,elephants,13,19
2341,This absorbency is important in a candle because the wick needs to absorb liquid wax and move it upward while the candle is burning.,This absorbency is important in a [E1]candle[/E1] because the [E2]wick[/E2] needs to absorb liquid wax and move it upward while the candle is burning.,"Component-Whole(e2,e1)",Component-Whole,candle,wick,3,25
7924,"Muscles, tendons, and ligaments surround the ankle providing the stability the ankle joint needs for walking and running.","Muscles, tendons, and ligaments surround the ankle providing the [E1]stability[/E1] the [E2]ankle joint[/E2] needs for walking and running.",Other,Other,stability,ankle joint,16,21
1023,"The breakdown of the linear relation of J,1 D at peakeffect region indicates that the peakeffect originates from an addition pinning effect.","The breakdown of the linear relation of J,1 D at [E1]peak[E2]effect[/E2][/E1] region indicates that the peakeffect originates from an addition pinning effect.","Cause-Effect(e2,e1)",Cause-Effect,peakeffect,effect,1,23
5143,There was also some argumentation between the co-pilot and the pilot and captain relating with the speed and flaps.,There was also some [E1]argumentation[/E1] between the co-pilot and the pilot and captain relating with the [E2]speed[/E2] and flaps.,"Message-Topic(e1,e2)",Message-Topic,argumentation,speed,14,22
6635,4300 years ago chimps started making stone tools.,4300 years ago [E1]chimps[/E1] started making stone [E2]tools[/E2].,"Product-Producer(e2,e1)",Product-Producer,chimps,tools,18,9
6236,HC lawyers entered into a scuffle over the division of AP.,HC [E1]lawyers[/E1] entered into a [E2]scuffle[/E2] over the division of AP.,Other,Other,lawyers,scuffle,16,12
3271,The kids get to hop around in a sack or pillowcase.,The [E1]kids[/E1] get to hop around in a [E2]sack[/E2] or pillowcase.,Other,Other,kids,sack,16,12
2797,The real possibility of total engulfment by flame or suffocation from smoke was a constant threat.,The real possibility of total engulfment by flame or [E1]suffocation[/E1] from [E2]smoke[/E2] was a constant threat.,"Cause-Effect(e2,e1)",Cause-Effect,suffocation,smoke,1,17
482,Then there's Labour - where negotiations are under way on issues such as apprentice training.,Then there's Labour - where [E1]negotiations[/E1] are under way on issues such as [E2]apprentice training[/E2].,"Message-Topic(e1,e2)",Message-Topic,negotiations,apprentice training,14,17
6335,"The man took driver's keys until the arrival of police, thus preventing him from leaving.","The man took [E1]driver[/E1]'s [E2]keys[/E2] until the arrival of police, thus preventing him from leaving.","Entity-Origin(e2,e1)",Entity-Origin,driver,keys,9,18
2481,The man dropped off the mail into the mailbox.,The man dropped off the [E1]mail[/E1] into the [E2]mailbox[/E2].,"Entity-Destination(e1,e2)",Entity-Destination,mail,mailbox,6,10
849,"His wife is a participant in the blogosphere, and he doesn't want to ruin the surprise for her.","His [E1]wife[/E1] is a participant in the [E2]blogosphere[/E2], and he doesn't want to ruin the surprise for her.",Other,Other,wife,blogosphere,16,21
6623,Metals were released into the environment.,[E1]Metals[/E1] were released into the [E2]environment[/E2].,"Entity-Destination(e1,e2)",Entity-Destination,Metals,environment,6,7
1183,The damage caused by the tsunami - at least the physical damage - is barely visible in some places.,The [E1]damage[/E1] caused by the [E2]tsunami[/E2] - at least the physical damage - is barely visible in some places.,"Cause-Effect(e2,e1)",Cause-Effect,damage,tsunami,1,20
5622,The governments have injected billions into their economies.,The governments have injected [E1]billions[/E1] into their [E2]economies[/E2].,"Entity-Destination(e1,e2)",Entity-Destination,billions,economies,6,9
3217,The inspiration came from a temp job he once had that involved alphabetizing purchase orders and a job he had as an engineer for three months.,The [E1]inspiration[/E1] came from a temp [E2]job[/E2] he once had that involved alphabetizing purchase orders and a job he had as an engineer for three months.,"Entity-Origin(e1,e2)",Entity-Origin,inspiration,job,8,27
1569,The company sent floral bouquets to a city in Ireland.,The company sent floral [E1]bouquets[/E1] to a [E2]city[/E2] in Ireland.,"Entity-Destination(e1,e2)",Entity-Destination,bouquets,city,6,11
5990,The UN has transported troops into the deep jungle of Cambodia.,The UN has transported [E1]troops[/E1] into the deep [E2]jungle[/E2] of Cambodia.,"Entity-Destination(e1,e2)",Entity-Destination,troops,jungle,6,12
3571,It is a satirical show on Quebec television that comments on current events by the favour of the show's main character.,It is a satirical [E1]show[/E1] on Quebec television that comments on [E2]current events[/E2] by the favour of the show's main character.,"Message-Topic(e1,e2)",Message-Topic,show,current events,14,23
5909,The images show a group of men that detectives want to question.,The [E1]images[/E1] show a [E2]group[/E2] of men that detectives want to question.,"Message-Topic(e1,e2)",Message-Topic,images,group,14,13
7146,"The tenant has farmed for this owner for several years and doesn't want to lose the ground, but also does not want to pay the large increase in rent.","The [E1]tenant[/E1] has farmed for this [E2]owner[/E2] for several years and doesn't want to lose the ground, but also does not want to pay the large increase in rent.",Other,Other,tenant,owner,16,32
1199,The medical team of the army has undertaken a vaccination drive to prevent outbreak of any epidemic.,The medical [E1]team[/E1] of the [E2]army[/E2] has undertaken a vaccination drive to prevent outbreak of any epidemic.,"Component-Whole(e1,e2)",Component-Whole,team,army,2,18
4331,Biology is the natural science concerned with the study of life and living organisms.,Biology is the [E1]natural science[/E1] concerned with the [E2]study[/E2] of life and living organisms.,Other,Other,natural science,study,16,15
345,We estimate a wind speed associated with the devastation caused by the tornado.,We estimate a wind speed associated with the [E1]devastation[/E1] caused by the [E2]tornado[/E2].,"Cause-Effect(e2,e1)",Cause-Effect,devastation,tornado,1,14
3820,It is notable because it was the first nationwide law dealing with runaway slaves under the 1787 Constitution.,It is notable because it was the first nationwide [E1]law[/E1] dealing with runaway [E2]slaves[/E2] under the 1787 Constitution.,"Message-Topic(e1,e2)",Message-Topic,law,slaves,14,19
2893,"Then a piranha tries to get close, the catfish stuns it with his barbels in with in milli seconds suck the fish up like a vacoom.","Then a piranha tries to get close, the [E1]catfish[/E1] stuns it with his [E2]barbels[/E2] in with in milli seconds suck the fish up like a vacoom.","Component-Whole(e2,e1)",Component-Whole,catfish,barbels,3,28
3256,The albinistic birds are descended from an albinistic parent for in all these years that I have been observing these abnormal birds.,The albinistic [E1]birds[/E1] are descended from an albinistic [E2]parent[/E2] for in all these years that I have been observing these abnormal birds.,"Entity-Origin(e1,e2)",Entity-Origin,birds,parent,8,23
223,Plantar warts are caused by a virus that infects the outer layer of skin on the soles of the feet.,Plantar [E1]warts[/E1] are caused by a [E2]virus[/E2] that infects the outer layer of skin on the soles of the feet.,"Cause-Effect(e2,e1)",Cause-Effect,warts,virus,1,21
479,The paddle of the microaccelerometer is designed symmetric with respect to the direction of the beam.,The [E1]paddle[/E1] of the [E2]microaccelerometer[/E2] is designed symmetric with respect to the direction of the beam.,"Component-Whole(e1,e2)",Component-Whole,paddle,microaccelerometer,2,17
579,The ATM malfunction caused a rush on the ATM machine until the police sealed off the area.,The ATM [E1]malfunction[/E1] caused a [E2]rush[/E2] on the ATM machine until the police sealed off the area.,"Cause-Effect(e1,e2)",Cause-Effect,malfunction,rush,0,18
7162,The artist played the piano with great precision.,The [E1]artist[/E1] played the [E2]piano[/E2] with great precision.,"Instrument-Agency(e2,e1)",Instrument-Agency,artist,piano,11,9
4868,Another known connector uses the center conductor of the coaxial cable to push out the pin of the connector.,Another known [E2]connector[/E2] uses the center conductor of the coaxial cable to push out the [E1]pin[/E1] of the connector.,"Component-Whole(e1,e2)",Component-Whole,pin,connector,2,20
4041,They posted a note on the back of the door and the lid of the toilet.,They posted a note on the back of the door and the [E1]lid[/E1] of the [E2]toilet[/E2].,"Component-Whole(e1,e2)",Component-Whole,lid,toilet,2,17
5963,"The 1886 terraces are of historic importance to Geelong, having been built by the philanthropist Elizabeth Austin.","The 1886 [E1]terraces[/E1] are of historic importance to Geelong, having been built by the [E2]philanthropist[/E2] Elizabeth Austin.","Product-Producer(e1,e2)",Product-Producer,terraces,philanthropist,17,19
6723,The melodramatic plot dealt with crises of human emotion.,The melodramatic [E1]plot[/E1] dealt with [E2]crises[/E2] of human emotion.,"Message-Topic(e1,e2)",Message-Topic,plot,crises,14,10
6719,Th animal rights activists have approached the open-air cages.,Th animal rights [E1]activists[/E1] have approached the open-air [E2]cages[/E2].,"Entity-Destination(e1,e2)",Entity-Destination,activists,cages,6,12
2301,The funds raised through this appeal have a direct impact on the people affected by the severe devastations caused by the storms.,The funds raised through this appeal have a direct impact on the people affected by the severe [E1]devastations[/E1] caused by the [E2]storms[/E2].,"Cause-Effect(e2,e1)",Cause-Effect,devastations,storms,1,23
1304,The horizontal branch is a part of the Hertzsprung -Russell (H-R) diagram that represents stars that burn helium in thier cores.,The horizontal [E1]branch[/E1] is a part of the Hertzsprung -Russell (H-R) [E2]diagram[/E2] that represents stars that burn helium in thier cores.,"Component-Whole(e1,e2)",Component-Whole,branch,diagram,2,26
2294,Radiology is the branch or specialty of medicine that deals with the study and application of imaging technology.,[E1]Radiology[/E1] is the branch or specialty of medicine that deals with the study and application of [E2]imaging technology[/E2].,Other,Other,Radiology,imaging technology,16,19
3489,The organization has also been the subject of much conspiracy parody.,The [E1]organization[/E1] has also been the subject of much [E2]conspiracy parody[/E2].,"Message-Topic(e2,e1)",Message-Topic,organization,conspiracy parody,15,12
4444,"This bed pole has a hook type handle, and fits under the mattress and provides a firm handle to assist with moving and positioning in bed.","This [E1]bed[/E1] [E2]pole[/E2] has a hook type handle, and fits under the mattress and provides a firm handle to assist with moving and positioning in bed.","Component-Whole(e2,e1)",Component-Whole,bed,pole,3,28
1026,The gist of trespass is direct physical interference with another's exclusive possession of land.,The gist of [E1]trespass[/E1] is direct physical [E2]interference[/E2] with another's exclusive possession of land.,Other,Other,trespass,interference,16,16
